ID,CuratorialText,persona2_adapted,word_count_original,word_count_adapted,error
CT0511,"Private Papers
IWM holds over 20,000 individual collections of private papers, principally comprising unpublished diaries, letters and memoirs written primarily by British and Commonwealth servicemen and women since 1914 and by civilians mainly during the two world wars. We also hold many important documents from victims and survivors of the Holocaust.","**Private Papers**

IWM holds over 20,000 individual collections of private papers. These are mainly unpublished diaries, letters, and memoirs written by British and Commonwealth service members since 1914, as well as by civilians, mostly during the two world wars. The collection also includes many important documents from victims and survivors of the Holocaust.",51,53,
CT0512,"Foreign and Related Documents
We also look after a large collection of foreign documents, including the official British records of the major war crimes trials conducted at Nuremberg and Tokyo, together with related documents from the Second World War which mainly concern the German and Japanese war efforts.","Foreign and Related Documents

Our collection also includes a large number of documents from outside the United Kingdom. Among these are the official British records of the major war crimes trials held in Nuremberg and Tokyo, as well as related materials from the Second World War. These documents primarily focus on the German and Japanese war efforts.",48,57,
CT0513,"This exceptional collection is one of the most important representations of twentieth century British art in the world. It includes many great works of art from the British government war art schemes of the First and Second World Wars, which employed the greatest artists of their day, including leaders of the avant garde. These included Paul Nash, C R W Nevinson, John Singer Sargent and Sir William Orpen.  IWM also holds the unique War Artists Archive, which reveals the day-to-day running of the war art schemes and gives fascinating glimpses of the artists' experiences.","This exceptional collection is one of the most important displays of twentieth-century British art anywhere in the world. It includes many major works created through British government programs that commissioned artists to document the First and Second World Wars. These programs hired the most celebrated artists of the time, including leaders of the avant garde—those who were pushing the boundaries of traditional art with new, experimental styles. Among them were Paul Nash, C R W Nevinson, John Singer Sargent, and Sir William Orpen. IWM also holds the unique War Artists Archive, which reveals how these government art programs operated day to day and offers fascinating insights into the artists' own experiences.",94,111,
CT0514,"Our Library collection consists of over 150,000 items covering twentieth and twenty-first century conflict involving British and Commonwealth countries. Along with material on military units and campaign histories, we have biographies, manuals, items relating to the economic, social, and cultural aspects of war, journals, newspapers, ephemera, propaganda, and e-resources.","Our Library holds more than 150,000 items that document conflicts from the twentieth and twenty-first centuries involving Britain and Commonwealth countries. In addition to records about military units and the history of specific campaigns, the collection includes biographies, training manuals, and materials exploring the economic, social, and cultural dimensions of war. You will also find journals, newspapers, short-lived printed items (known as ephemera), propaganda materials, and digital resources.",49,68,
CT0515,"image: HMS Laurentic is seen sinking in the background, with half of the ship submerged and her bow rising up out of the water. In the foreground is a lifeboat full of sailors illuminated against the dark by a small light. Another lifeboat is visible on the right and small dots of light in the background indicate further lifeboats. In the background on the left, the top of the German U-boat is visible. HMS Laurentic, originally a P&O liner, was equipped with 6"" guns in 1939 and converted into an armed merchant cruiser. She was Worsley's first ship and he remained with her until she was sunk off Foreland, Ulster by the U-boat captain Otto Kretschmer (U-99) on the night of 3 November 1940. Worsley painted the original immediatly afterwards, while on survivors leave. The WAAC bought the picture and in August 1942 sent it to South America in a touring exhibition of war art. On the way, however, the ship was torpedoed and the present picture was painted as a replacement, at the request of the WAAC. (From exhibition catalogue, Burstow Gallery, Brighton, 1995)","In this painting, we see HMS *Laurentic* sinking in the background, half-submerged with its bow rising out of the water. In the foreground, a lifeboat filled with sailors is lit against the darkness by a small light. Another lifeboat appears on the right, and tiny points of light in the distance suggest more lifeboats. On the left side of the background, the top of a German U-boat is visible.

Originally a passenger liner for the P&O shipping company, HMS *Laurentic* was fitted with 6-inch guns in 1939 and turned into an armed merchant cruiser—a civilian ship armed for military use. This was the first ship the artist, Worsley, served on, and he stayed with her until she was sunk off the coast of Foreland, Ulster, by German U-boat captain Otto Kretschmer (U-99) on the night of 3 November 1940.

Worsley painted the original version immediately afterward, while on leave as a survivor. The War Artists Advisory Committee (WAAC) purchased the painting and, in August 1942, sent it to South America as part of a traveling exhibition of war art. However, the ship carrying the painting was torpedoed en route. At the WAAC’s request, Worsley painted this version as a replacement. (From exhibition catalogue, Burstow Gallery, Brighton, 1995)",185,207,
CT0516,"image: a canopy of camouflage nets suspended over a road that leads to a cluster of industrial buildings painted with a camouflage patters. A group of figures gather in the background.
History note
War Artists Advisory Committee purchase","**Adapted Text:**

This photograph shows a canopy of camouflage nets suspended over a road leading to a cluster of industrial buildings, which are themselves painted with a camouflage pattern. In the background, a group of figures can be seen gathered together.

**History Note**
This work was acquired through the War Artists Advisory Committee, a British government body established during World War II to commission and collect artworks that documented the war effort.",38,72,
CT0517,"image: a coastal radar station with the radar equipment and masts in the centre background. In the foreground are several buildings with personnel in dark uniforms milling around outside. The sea is visible in the background to the left.
History note
War Artists Advisory Committee purchase","A coastal radar station is shown, with radar equipment and masts standing in the center background. In the foreground, several buildings are visible, and personnel in dark uniforms can be seen moving around outside. The sea appears in the background to the left.

**History note:**  
Purchased by the War Artists Advisory Committee.",46,52,
CT0518,"image: The burnt-out wreck of a fire engine lying in an empty landscape. There is a heavy sky above, and several buildings visible on the horizon in the far right of the composition.
History note
War Artists Advisory Committee purchase","**Adapted Text:**

The image shows the burnt-out wreck of a fire engine abandoned in an empty landscape. Above it, a heavy sky looms, while a few buildings are visible on the horizon at the far right of the scene.

**History Note**
This work was acquired through the War Artists Advisory Committee, a British government body that commissioned and purchased art to document World War II.",40,65,
CT0519,"Object description
image: a half-length portrait of Andrew Nures Nabarro wearing his fireman's uniform with his hat under his arm.
Physical description
image: a half-length portrait of Andrew Nures Nabarro wearing his fireman's uniform with his hat under his arm. It is an oil paint on canvas. The frame is of painted wood with glass glazing. There is a hardboard backboard.","**Object Description**  
This is a half-length portrait of Andrew Nures Nabarro, shown in his fireman’s uniform with his hat tucked under his arm.  

**Physical Description**  
The portrait is painted in oil on canvas. The frame is made of painted wood and covered with glass. The back of the frame is a sheet of hardboard.",61,54,
CT0520,"Object description
image: Two warships moored at Plymouth dock with hundreds of people standing on the dockside in the foreground. There are two cranes on either side of the composition and other vessels are visible on the water in the background.
History note
War Artists Advisory Committee commission","**Object Description**

This image shows two warships moored at Plymouth dock. In the foreground, hundreds of people are gathered on the dockside. Two cranes frame the left and right sides of the scene, while other ships can be seen on the water in the background.

**History Note**

This work was created as part of a commission from the War Artists Advisory Committee—a British government body that, during the Second World War, employed artists to document the war effort and home front.",48,81,
CT0521,"Object description
image: A view looking down at men sitting in rows, listening to the proceedings at the Nuremberg trials through headphones. Behind them is a row of soldiers.
History note
War Artists Advisory Committee commission","**Object Description**  
The photograph shows a view from above, looking down at rows of men seated in a large hall. They are listening to the proceedings of the Nuremberg trials through headphones. Behind them, a line of soldiers stands watch.

**Historical Context**  
This image was created as part of a commission from the War Artists Advisory Committee—a British government body that, during World War II, employed artists and photographers to document the war and its aftermath.",36,76,
CT0522,"Object description
Image: A view of a pond from a boat. On the pond are floating supports, suspending a large camouflage net over the water. To the right is another boat containing three men inspecting the nets.
Physical description
Framed and mounted watercolour painting.","**Object Description**  
The image shows a view of a pond from inside a boat. Floating supports on the water hold up a large camouflage net that hangs over the pond’s surface. To the right, another boat carries three men who appear to be inspecting the nets.

**Physical Description**  
This is a watercolour painting—a type of artwork created with pigments mixed in water—presented in a frame and mounted for display.",44,69,
CT0523,"Object description
image: A reconstruction of the sinking of a number of merchant ships by German U-boats in the North Atlantic. Merchant sailors and debris from a destroyed ship are in the water in the foreground. To the right a merchant ship is in the process of sinking, with the stern end submerged and the bow end pointing skywards. In the background, other merchant vessels are being hit by enemy fire.","In this image, we see a reconstruction of German submarines attacking and sinking merchant ships in the North Atlantic. In the foreground, merchant sailors and wreckage from a destroyed ship float in the water. To the right, a ship is in the process of sinking—its rear end is already underwater, while the front points upward toward the sky. In the background, other merchant vessels are being struck by enemy fire.",71,70,
CT0524,"A rough for a furniture mural. whole: text is split between left, middle and right side, with separate images associated with each. image: (left) blueprint illustrating furniture with aircraft, tanks and ships in background. (middle) various types of furniture arranged over a blueprint of a house with factories in the background. (right) birds eye view of a port, mainly in yellow, with modern buildings and furniture floating above the buildings. text: FROM WAR PRODUCTION THROUGH AUSTERITY TO BETTER TIMES","A preliminary sketch for a mural about furniture. The composition is divided into three sections, each with its own image. On the left, a blueprint shows furniture pieces set against a background of aircraft, tanks, and ships. In the middle, various types of furniture are arranged over a house blueprint, with factories in the background. On the right, a bird’s-eye view of a port, mostly in yellow, features modern buildings with furniture floating above them. The text reads: ""FROM WAR PRODUCTION THROUGH AUSTERITY TO BETTER TIMES.""",79,86,
CT0525,"image: A view across a tree-lined road to a high wall bordering a railway cutting. The wall has grafitti on it which reads 'Nuclear state = Police state' followed by an anarchy symbol and then 'One World'. Behind the wall to the right is a large industrial building. Further to the right is a junction with a road leading off to the left.'In the summer of 1983 ... I discovered the old train station in Mildmay Grove and started what became a set of ten drawings of the section of line between Canonbury and Kingsland Road. It was while doing the second drawing that I realized the line I was looking at was used several times a week to take nuclear waste from Sizewell [nuclear power station] to Sellafield [nuclear fuel reprocessing plant]. Over the next six weeks, I found it impossible to escape that realization, and it inextricably meshed with every mark I made.' [Eric Rimmington, from the exhibition catalogue 'A World's Waste: Cumbria, Sellafield and Nuclear Reprocessing, A Brewery Arts Centre Touring Exhibition' 1987.] The artist made this series of drawings at a time of intense anti-nuclear protests against both nuclear weapons and the nuclear power industry. The 1979 decision by the British Government to allow American Cruise Missiles to be sited in the UK sparked a series of marches and protests. These included the Greenham Common Women's Peace Camp, started in 1981 and which was at its height in 1983 when the missiles finally arrived at the Berkshire base. The accident at Three Mile Island, a nuclear power station in Pennsylvania, USA, also in 1979, heightened fears about the safety of nuclear power. Nuclear waste and its transport and storage continues to be a focus of protest and anxiety. The Greater London Assembly commissioned a report into the safety of nuclear waste trains in 2001 for this reason.","In the summer of 1983, the artist Eric Rimmington discovered an old train station in Mildmay Grove, which led him to create a series of ten drawings of the railway line between Canonbury and Kingsland Road. While working on the second drawing, he realized that this same line was used several times a week to transport nuclear waste from the Sizewell nuclear power station to the Sellafield nuclear fuel reprocessing plant. Over the next six weeks, he found this knowledge impossible to ignore, and it became deeply woven into every mark he made on paper.

This series of drawings was created during a period of intense public opposition to nuclear weapons and nuclear power. In 1979, the British government decided to allow American Cruise Missiles to be stationed in the UK, which sparked a wave of marches and protests. One notable example was the Greenham Common Women's Peace Camp, established in 1981 and reaching its peak in 1983 when the missiles finally arrived at the Berkshire base. That same year, the accident at Three Mile Island, a nuclear power station in Pennsylvania, USA, further intensified fears about the safety of nuclear energy. The issue of nuclear waste—including how it is transported and stored—remains a source of protest and concern. For instance, in 2001, the Greater London Assembly commissioned a report specifically on the safety of trains carrying nuclear waste.

The image shows a view across a tree-lined road toward a high wall bordering a railway cutting. The wall is covered in graffiti that reads ""Nuclear state = Police state,"" followed by an anarchy symbol and then ""One World."" Behind the wall to the right stands a large industrial building, and further to the right is a junction where a road leads off to the left.",311,295,
CT0526,"Object description
image: the interior of the reporting room with two large circular maps displaying East Anglia, around which are female personnel in dark blue uniforms. Information boards are placed on the wall in the background and there are female personnel at work in the foreground.
History note
War Artists Advisory Committee purchase","**Object Description**

This image shows the interior of a reporting room. Two large circular maps display the East Anglia region. Around these maps stand female personnel dressed in dark blue uniforms. In the background, information boards are mounted on the wall. In the foreground, other female personnel are actively working.

**History Note**

This work was acquired through the War Artists Advisory Committee, a British government body established during World War II to commission and collect artworks that documented the war effort.",53,81,
CT0527,"Object description
image: Standard steel transmitter towers in the foreground with wooden receiver towers in the background. In the foreground are piles of tires, some vegetation and a line of barbed wire fencing.
History note
War Artists Advisory Committee purchase","**Object Description**  
In the foreground, standard steel transmitter towers stand alongside piles of tires, scattered vegetation, and a line of barbed wire fencing. Behind them, wooden receiver towers rise in the background.

**History Note**  
This work was acquired through the War Artists Advisory Committee, a British government body established during World War II to commission and collect art that documented the war effort.",40,63,
CT0528,"Object description
image: Five children are seated around a table in room lit by a large window. An elderly woman sits at the centre with the youngest child on her lap. A large 'Spotted-Dick' pudding is placed on the table with several bowls and cutlery set around it. The woman serves a boy on the far right who holds out a bowl for his portion.
Label
'Mrs Norris, of Cookham, with five of her war family of seven children from London who had by January of 1941 been with her for sixteen months. Mrs Norris is the ideal foster-parent, and there are very many other householders like her. Over a million children have been moved in school parties from the evacuation areas, and with such large numbers, boarding out in billets must always be the principal means of finding homes for them. Given Mrs Norris' friendliness and care, town children readily adapt themselves to their new surroundings.' (title from folder cover, Children in Wartime).","**Label**

In this photograph, five children are seated around a table in a room lit by a large window. An elderly woman sits at the center with the youngest child on her lap. A large pudding—a traditional British ""spotted dick""—rests on the table, surrounded by bowls and cutlery. The woman is serving a boy on the far right, who holds out his bowl for his portion.

The original caption, taken from the folder cover titled *Children in Wartime*, reads:

> ""Mrs Norris, of Cookham, with five of her war family of seven children from London who had by January of 1941 been with her for sixteen months. Mrs Norris is the ideal foster-parent, and there are very many other householders like her. Over a million children have been moved in school parties from the evacuation areas, and with such large numbers, boarding out in billets must always be the principal means of finding homes for them. Given Mrs Norris' friendliness and care, town children readily adapt themselves to their new surroundings.""

This image captures a quiet domestic scene during a time of national upheaval. During World War II, the British government organized the evacuation of over a million children from cities considered at risk of bombing. They were sent to safer rural areas and housed with local families—a system known as ""billeting."" Mrs. Norris is one such host, caring for seven children from London. The photograph presents her as a model of the calm, nurturing care that officials hoped would help urban children adjust to life away from home. The scene is deliberately ordinary: a shared meal, a familiar pudding, a moment of everyday kindness. Yet it also reflects a massive social experiment, in which private homes became part of the national war effort.",164,294,
CT0529,"image: portrait of a female factory worker operating a lathe. Miss Loftus had been brought to the attention of the War Artist's Advisory Committee as 'an outstanding factory worker'. Knight expected to do a studio portrait but the Ministry of Supply requested that she be painted at work in the Royal Ordnance Factory in Newport. Making a Bofors Breech ring was considered the most highly skilled job in the factory, normally requiring eight or nine years training. Loftus was aged 21 at the time of the painting and had no previous factory experience. Her ability to operate the machine presented a considerable publicity coup at the time. However, it has been suggested that she was placed at the machine precisely for this reason. Industrial machinery was a wholly new element in Knight's work but her technical accuracy was praised in contemporary reports: Knight, like Loftus, was proving herself in a traditionally male environment. Loftus was an outstanding factory worker who had mastered complex engineering skills in a very short space of time, and Knight was commissioned to paint her at work in the factory. Knight was fascinated by circus artistes and dancers, and she emphasises the balance and posture of her subject at work. Industrial machinery was a wholly new element in Knight's work but her technical accuracy was praised in contemporary reports: Knight, like Loftus, was proving herself in a traditionally male environment.","In this portrait, we see a young woman named Miss Loftus operating a lathe—a machine used for shaping metal. She had been recommended to the War Artist's Advisory Committee as an exceptionally skilled factory worker. The artist, Laura Knight, originally planned to paint a formal studio portrait, but the Ministry of Supply asked that Loftus be shown at work in the Royal Ordnance Factory in Newport. The task she is performing—making a Bofors Breech ring—was considered the most technically demanding job in the factory, one that normally required eight or nine years of training. Loftus was just 21 at the time and had no previous factory experience. Her ability to operate the machine was a major public relations success for the war effort. However, some have suggested that she may have been placed at the machine specifically for this reason—to create a powerful image of a young woman mastering advanced industrial work.

Industrial machinery was a completely new subject for Knight, but contemporary reports praised the technical accuracy of her painting. In this way, Knight, like Loftus, was proving herself in a field traditionally dominated by men. Knight had long been fascinated by circus performers and dancers, and here she draws attention to the balance and posture of her subject as she works. The portrait captures not only Loftus’s skill but also the grace and concentration required to perform such a demanding job.",234,233,
CT0530,"image: A view along a platform at Charing Cross station. In the lower left there are several wounded soldiers lying on the stretchers that are placed on the ground. They are attended by a nurse and there are uniformed Order of St John personnel, standing on the platform, and lifting stretchers from the train. In the centre there are a group of soldiers in overcoats, several with bandaged limbs. The top half of the composition shows the roof of the station filled with steam and smoke from the train below.","A view along a platform at Charing Cross station. In the lower left, several wounded soldiers lie on stretchers placed on the ground. A nurse attends to them, while uniformed members of the Order of St John stand on the platform and lift stretchers from the train. In the center, a group of soldiers in overcoats includes several with bandaged limbs. The upper half of the scene shows the station roof filled with steam and smoke rising from the train below.",90,81,
CT0531,"image: A line of Indian lancers charge at Turkish infantry across a valley, with high ground visible in the background. In the foreground two Turkish infantrymen lie on the ground as they are speared by two Indian lancers.
Physical description
Framed and glazed oil painting.","A framed and glazed oil painting shows a dramatic battle scene. In the image, a line of Indian soldiers on horseback—known as lancers—charge at Turkish foot soldiers across a valley, with elevated ground visible in the background. In the foreground, two Turkish infantrymen lie on the ground as they are speared by two Indian lancers.",45,55,
CT0532,"image: a troop of Indian Lancers on horseback advance towards the viewer along a dusty road, passing the derelict inn. The road runs through a valley and there are further hills in the background.
History note
Wellington House commission, transferred to Dept and Ministry of Information and then to the Imperial War Museum","A troop of Indian Lancers on horseback rides toward the viewer along a dusty road, passing a run-down inn. The road cuts through a valley, with more hills visible in the background.

This artwork was originally commissioned for Wellington House—a British government office that produced propaganda during the First World War. It was later transferred to the Department and Ministry of Information, and eventually to the Imperial War Museum.",53,69,
CT0533,"image: Indian troops, wearing distinctive Sikh turbans, move timber and provisions from two military trucks to a waiting train in the background. Closer to the foreground three Indian soldiers carry a few planks of wood towards the viewer. The scene is near Pozières on the Somme in northern France, behind the front line.
History note
Imperial War Museum commission","Indian soldiers, recognizable by their traditional Sikh turbans, unload timber and supplies from two military trucks onto a train waiting in the background. In the foreground, three soldiers carry planks of wood toward the viewer. This scene takes place near Pozières on the Somme in northern France, just behind the front line of battle.

This photograph was created as part of a commission by the Imperial War Museum, meaning it was officially produced to document and preserve the historical record of the war.",59,83,
CT0534,"image: a group of Indian infantrymen, all wearing distinctive Sikh turbans, dismantle a strongpoint near Pozières on the Western Front. The strongpoint consists of earth, brick, sandbags and corrugated iron and is the prominent feature in a flat, largely desolate and battle scarred landscape.
History note
Imperial War Museum commission","A photograph shows a group of Indian infantrymen, identifiable by their distinctive Sikh turbans, taking apart a fortified position near Pozières on the Western Front. This strongpoint—built from earth, brick, sandbags, and corrugated iron—stands out sharply in a flat, largely barren landscape scarred by battle. The image was produced as part of a commission by the Imperial War Museum.",50,59,
CT0535,"image: A view along a platform at Charing Cross station. In the lower left there are several wounded soldiers lying on the stretchers that are placed on the ground. They are attended by a nurse and there are uniformed Order of St John personnel, standing on the platform, and lifting stretchers from the train. In the centre there are a group of soldiers in overcoats, several with bandaged limbs. The top half of the composition shows the roof of the station filled with steam and smoke from the train below.","A view along a platform at Charing Cross station. In the lower left, several wounded soldiers lie on stretchers placed on the ground. A nurse attends to them, while uniformed members of the Order of St John stand on the platform and lift stretchers from the train. In the center, a group of soldiers in overcoats includes several with bandaged limbs. The upper half of the scene shows the station roof filled with steam and smoke rising from the train below.",90,81,
CT0536,"image: A half length portrait of a British officer wearing a red dress uniform jacket with seven medals on his chest, including the DSO and OBE. He also wears the insignia of the Order of the Indian Empire around his neck.","A half-length portrait shows a British officer in a red formal military jacket. Seven medals are pinned to his chest, including two notable honors: the Distinguished Service Order (DSO) and the Order of the British Empire (OBE). Around his neck hangs the badge of the Order of the Indian Empire, a mark of high recognition for service in India.",41,59,
CT0537,"image: a skeletal Death drives a bulldozer through the rubble, debris and detritus of war. Bricks, metal struts and tyres litter the ground and there is a flaming object on the right.
Label
This is a fantasy of utter destruction, as death rides in on a bulldozer. Only the flags stand tall, criss-crossing but ultimately adding to the confusion. The only architectural remains are bricks and girders. Michael Sandle is primarily a sculptor and has produced a number of public monuments. A key theme of his work is warfare, influenced by his early experiences of air raids in Plymouth and subsequent National Service. This is one of a series of six prints entitled 'The Driver'.","In this imagined scene of total devastation, Death—shown as a skeleton—drives a bulldozer through the wreckage left by war. The ground is covered with bricks, metal beams, and tires, while a burning object glows on the right. Only flags remain standing, crossing each other but only adding to the chaos. The few surviving structures are just bricks and girders.

Michael Sandle is mainly a sculptor, and he has created several public monuments. A central theme in his work is warfare, shaped by his early memories of air raids in Plymouth and his later time in National Service. This print is part of a series of six called *The Driver*.",115,109,
CT0538,image: a view through a few trees across the large field of crosses of the British military cemetery at Etaples on the French coast. The coastline is bordered by trees and a sailing boat is visible in the English Channel.,"A view through a cluster of trees reveals the vast expanse of crosses marking the British military cemetery at Étaples, on the French coast. The shoreline is lined with trees, and a sailing boat can be seen on the English Channel.",40,41,
CT0539,"image: The Royal Navy destroyer HMS Eclipse in the process of sinking in the Aegean Sea. The ship appears to have broken in two, with only the stern and bow sections above water. The bow section is on fire, with a bright cloud of flames and smoke billowing up into the night sky. There is another ship in the background and two Greek islands are visible to the left and right.
Label
On 23 October 1943 the two destroyers HMS Eclipse and HMS Petard sailed along the Turkish coast bound for Leros, one of the Greek Dodecanese Islands, which was occupied by a British garrison. On board the Eclipse was Brigadier-General George Davy, the Director of Military Operations, Middle East, who was enroute to inspect the defences of Leros. The ships were also carrying troops, ammunition and supplies for the garrison. At 11.45pm the Eclipse struck a mine between Kos and Kalymnos, blew up and sank in only two minutes. In addition to the ship's complement of around 200 men, she was carrying another 200 soldiers, including a company of the Buffs. Only around 100 men were picked up by an air-sea rescue launch of the RAF dispatched from Leros and boats sent from HMS Petard, after spending over three hours in the water. Davy was amongst the survivors. He went onto become the Commander of Land Forces, Adriatic, retiring from the Army in 1949. He recorded this traumatic event 24 years after it had occurred.","On the night of October 23, 1943, two British warships—the destroyers HMS *Eclipse* and HMS *Petard*—were sailing along the coast of Turkey, heading for the Greek island of Leros. At the time, Leros was one of the Dodecanese Islands and was held by a British garrison. Aboard the *Eclipse* was Brigadier-General George Davy, a senior military officer responsible for overseeing operations in the Middle East. He was traveling to inspect the island’s defenses. The ships were also carrying troops, ammunition, and supplies for the garrison.

Just before midnight, at 11:45 PM, the *Eclipse* struck a mine in the sea between the islands of Kos and Kalymnos. The explosion tore the ship apart, and it sank in only two minutes. In addition to its regular crew of about 200 men, the destroyer was carrying another 200 soldiers, including a company from the British infantry regiment known as the Buffs. Only around 100 men survived. They were rescued after spending more than three hours in the water, picked up by an air-sea rescue launch sent from Leros and by boats from the *Petard*.

Brigadier-General Davy was among the survivors. He later became the Commander of Land Forces in the Adriatic region and retired from the army in 1949. He recorded this traumatic event 24 years after it happened, describing the ship breaking in two, with its bow on fire and smoke rising into the night sky, while two Greek islands were visible in the distance.",246,243,
CT0540,"image: two soldiers lie side by side on the floor of a tent with their heads resting on khaki bags. Both are wearing dessert gear. The soldier furthest away is reading, but the man nearest the artist has fallen asleep with his book resting on his chest.","Two soldiers lie side by side on the floor of a tent, their heads resting on khaki bags. Both are dressed in desert gear. The soldier farther away is reading, while the man closest to the artist has fallen asleep, his book resting on his chest.",47,46,
CT0541,"image: A view across the river Spree with the sun rising over the city in the background. There are fortifications and an observation post on the opposite bank with a vessel moored below, and a British Military policeman with a vehicle on the near side.
History note
Artistic Records Committee Commission, December 1980","A view across the River Spree at sunrise, with the city glowing in the background. On the far bank stand fortifications and an observation post, with a boat moored below. In the foreground, a British military police officer is stationed beside a vehicle.

**Historical note:** This work was commissioned by the Artistic Records Committee in December 1980.",53,57,
CT0542,image: An abstract composition of coiled and twisted girders of all sizes. This drawing explores the distortions made by bombs to building structures. The violence of the blast is evident in the rhythm and the form of the girders. Paule Vézelay was born in Bristol and returned there during the Second World War after over 10 years as an artist in Paris. She never gained an official war artist commission due to her left wing associations and the abstract nature of her work. However with the help of Bristol Museum and Art Gallery she gained a permit to draw the ruins in Bristol.,"This drawing shows a tangle of twisted metal beams, all different sizes, coiled together in an abstract way. It captures how bombs distort the structures of buildings. The violence of the explosion comes through clearly in the rhythm and shape of the beams.

Paule Vézelay was born in Bristol and returned there during the Second World War, after spending more than ten years working as an artist in Paris. She never received an official commission as a war artist—likely because of her left-wing political views and the abstract style of her work. However, with help from Bristol Museum and Art Gallery, she was able to get a permit to draw the city's ruins.",103,113,
CT0543,image: In the foreground two sailors sit with their backs to the viewer on the deck of a ship. A third sailor stands behind them leaning back with his hands in his pockets. A gun protrudes out above them. They are watching two ships anchored ahead of them and clouds of smoke rising from the hills in the distance. The sky is dotted with barrage balloons. The artist has also made several other sketches of ships and sailors in the upper right corner of the image.,"In the foreground, two sailors sit with their backs to us on a ship’s deck, while a third stands behind them, leaning back with his hands in his pockets. Above them, a gun extends outward. They are watching two ships anchored ahead, with clouds of smoke rising from the distant hills. The sky is dotted with barrage balloons—large, tethered balloons used as defensive barriers against enemy aircraft. In the upper right corner of the image, the artist has added several smaller sketches of ships and sailors.",86,86,
CT0544,"image: British soldiers are in action on a German street, crouching and firing their guns among the rubble of bombed buildings. Two soldiers are lying on a Nazi flag bearing a swastika, the left of the two in the process of firing a Bren Gun. Four other infantrymen stand directly behind them to the left, two armed with rifles and one with a Bren Gun. Other British soldiers are visible in the middle distance.","British soldiers are shown in action on a German street, crouching and firing their weapons amid the rubble of bombed buildings. Two soldiers lie on a Nazi flag marked with a swastika; the one on the left is in the middle of firing a Bren Gun—a type of light machine gun used by the British military. Directly behind them to the left stand four other infantrymen, two carrying rifles and one another Bren Gun. More British soldiers can be seen in the middle distance.",74,84,
CT0545,"image: two British Royal Army Medical Corps stretcher-bearers stand with their stretchers in a shallow trench in the foreground. The trench leads up to the entrance of an Advanced Dressing Station, marked with an ADS sign, which is housed in the bomb damaged remains of a large house in a ruined village. Other heavily bomb damaged buildings are visible in the background.","Two British soldiers from the Royal Army Medical Corps stand with stretchers in a shallow trench in the foreground. The trench leads to the entrance of an Advanced Dressing Station—a front-line medical post marked by an ""ADS"" sign. This station is set up inside the bomb-damaged remains of a large house in a ruined village. In the background, other heavily damaged buildings are visible, showing the extent of destruction in the area.",62,72,
CT0546,"image: the interior of the designers' room in the Old Vic Theatre, Waterloo, London, after suffering the effects of an air raid. The windows have been blown out and internal walls damaged, with the room littered with disturbed papers, designs and a fallen mannequin. The window looks out roughly south towards Lambeth, with the roofs of buildings visible.
Label
Short text of working notes. Inscription verso reads: 'Designers Room - Old Vic Theatre September 1941'.","**Adapted Text:**

This photograph captures the interior of the designers' room at the Old Vic Theatre in Waterloo, London, following the damage caused by an air raid. The windows have been blown out, and the internal walls are damaged. The room is strewn with scattered papers, design materials, and a fallen mannequin. Through the window, one can see roughly south toward Lambeth, with the rooftops of nearby buildings visible.

The image is accompanied by a brief handwritten note on the back, reading: 'Designers Room - Old Vic Theatre September 1941.' This inscription, along with the scene itself, serves as a direct, unembellished record of the destruction—a working note that captures the moment without added commentary or artistic framing.",75,118,
CT0547,"image: Against a gloomy sunset and upon a grassy mound stands a smoking but unmanned French 75mm field gun, facing left. Below running the length of the composition lies the detritus of battle: a broken limber, four German corpses and two dead mules.","Against a dark sunset, a French 75mm field gun sits abandoned on a grassy hill, still smoking but with no one operating it, pointing to the left. Stretching across the bottom of the scene are the scattered remains of battle: a broken ammunition cart, four dead German soldiers, and two dead mules.",43,52,
CT0548,"image: A convoy at sea being bombarded by enemy aircraft. In the centre of the composition is a large tanker, which has black smoke emanating from it. Other ships can be seen to the left and right with aircraft visible above. Large splashes of water in the sea show several near-misses.","A convoy at sea comes under attack from enemy aircraft. At the center of the scene, a large tanker billows black smoke. Smaller ships flank it on both sides, while aircraft circle overhead. Explosions churn the water around the convoy, marking several near-misses.",51,43,
CT0549,"Powder paint painting, hinged in corners onto a single sheet of white board. Bottom left hinge has previously been cut to allow access to object number. Neatly torn along top and right edges, rather than cut. Previously folded in half vertically.","This painting is made with powdered pigment (a type of paint made from ground color) and is attached at its corners to a single white board using small hinges. The hinge at the bottom left has been cut in the past, likely to reveal the object's identification number. The top and right edges appear to have been neatly torn, rather than cut. The piece was also once folded down the middle, vertically.",41,72,
CT0550,"image: eight internees stand behind a barbed wire fence at Hutchinson camp near Douglas on the Isle of Man. The word 'Parachutists' is on the wall behind them. Four of the men wear glasses and all but one of them appear to be wearing kippot, indicating their Jewish faith. The other man wears a bowler-style hat.","In this photograph, eight internees are shown standing behind a barbed wire fence at the Hutchinson camp near Douglas on the Isle of Man. The word 'Parachutists' is painted on the wall behind them. Four of the men wear glasses, and all but one appear to be wearing kippot—small caps traditionally worn by Jewish men as a sign of their faith. The remaining man wears a bowler-style hat.",56,68,
